,Date,District,Final_aqi
3286,2025-01-09,Hafizabad,128.92371833333334
3287,2025-01-09,Jhang,136.19912083333332
3288,2025-01-09,Jhelum,97.94305687500001
3289,2025-01-09,Kasur,125.69932091666668
3290,2025-01-09,Khanewal,112.38826166666666
3291,2025-01-09,Khushab,122.04387166666667
3292,2025-01-09,Lahore,133.94103916666668
3293,2025-01-09,Layyah,106.20721083333335
3294,2025-01-09,Lodhran,116.46376733333334
3295,2025-01-09,Mandi Bahuddin,106.46695916666665
3296,2025-01-09,Mianwali,97.63695145833333
3297,2025-01-09,Multan,108.69224583333333
3298,2025-01-09,Muzaffargarh,119.40952458333334
3299,2025-01-09,Nankana Sahib,119.5197
3300,2025-01-09,Narowal,117.278498
3301,2025-01-09,Okara,121.12698166666667
3302,2025-01-09,Pakpattan,108.51068666666667
3303,2025-01-09,Rahim Yar Khan,122.66928958333334
3304,2025-01-09,Rajanpur,89.87626579166665
3305,2025-01-09,Rawalpindi,133.659079625
3306,2025-01-09,Sahiwal,116.18375441666666
3307,2025-01-09,Sargodha,130.50293791666667
3308,2025-01-09,Sheikhupura,135.50001
3309,2025-01-09,Sialkot,127.33611604166667
3310,2025-01-09,Toba Tek Singh,116.30222083333335
3311,2025-01-09,Vehari,115.858314375
3312,2025-01-10,Attock,111.02334145833333
3313,2025-01-10,Bahawalnagar,195.42660583333335
3314,2025-01-10,Bahawalpur,185.93071333333333
3315,2025-01-10,Bhakkar,103.4477
3316,2025-01-10,Chakwal,115.69118479166667
3317,2025-01-10,Chiniot,143.80893875
3318,2025-01-10,Dera Ghazi Khan,114.38451008333334
3319,2025-01-10,Faisalabad,136.84982541666668
3320,2025-01-10,Gujranwala,117.69305391666667
3321,2025-01-10,Gujrat,108.00276124999999
3322,2025-01-10,Hafizabad,128.92372
3323,2025-01-10,Jhang,136.1991275
3324,2025-01-10,Jhelum,97.77960225
3325,2025-01-10,Kasur,125.69932216666666
3326,2025-01-10,Khanewal,112.38620808333333
3327,2025-01-10,Khushab,122.04387291666666
3328,2025-01-10,Lahore,133.94060083333332
3329,2025-01-10,Layyah,106.20721050000002
3330,2025-01-10,Lodhran,116.46377058333333
3331,2025-01-10,Mandi Bahuddin,106.46695749999999
3332,2025-01-10,Mianwali,97.6369525
3333,2025-01-10,Multan,108.69224625
3334,2025-01-10,Muzaffargarh,119.40952791666666
3335,2025-01-10,Nankana Sahib,119.51969958333332
3336,2025-01-10,Narowal,117.278498
3337,2025-01-10,Okara,121.12698325000001
3338,2025-01-10,Pakpattan,108.5106875
3339,2025-01-10,Rahim Yar Khan,122.66928958333334
3340,2025-01-10,Rajanpur,90.699719625
3341,2025-01-10,Rawalpindi,133.61733725
3342,2025-01-10,Sahiwal,116.18375166666665
3343,2025-01-10,Sargodha,130.50293791666667
3344,2025-01-10,Sheikhupura,135.50000416666668
3345,2025-01-10,Sialkot,127.33611624999999
3346,2025-01-10,Toba Tek Singh,116.30222083333335
3347,2025-01-10,Vehari,115.87588895833333
3348,2025-01-11,Attock,111.02103925
3349,2025-01-11,Bahawalnagar,195.42660750000002
3350,2025-01-11,Bahawalpur,185.93071541666666
3351,2025-01-11,Bhakkar,103.4477
3352,2025-01-11,Chakwal,115.69118458333334
3353,2025-01-11,Chiniot,143.80893791666668
3354,2025-01-11,Dera Ghazi Khan,114.38454791666668
3355,2025-01-11,Faisalabad,136.84979208333334
3356,2025-01-11,Gujranwala,117.69305441666667
3357,2025-01-11,Gujrat,108.00275916666665
3358,2025-01-11,Hafizabad,128.92372
3359,2025-01-11,Jhang,136.19912416666668
3360,2025-01-11,Jhelum,97.01680545833334
3361,2025-01-11,Kasur,125.69932308333334
3362,2025-01-11,Khanewal,112.38389587500001
3363,2025-01-11,Khushab,122.04387125
3364,2025-01-11,Lahore,133.94148416666667
3365,2025-01-11,Layyah,106.20720999999999
3366,2025-01-11,Lodhran,116.463771
3367,2025-01-11,Mandi Bahuddin,106.46695791666667
3368,2025-01-11,Mianwali,97.63695166666666
3369,2025-01-11,Multan,108.69224625
3370,2025-01-11,Muzaffargarh,119.40952916666667
3371,2025-01-11,Nankana Sahib,119.51969791666666
3372,2025-01-11,Narowal,117.27849816666667
3373,2025-01-11,Okara,121.126983
3374,2025-01-11,Pakpattan,108.5106875
3375,2025-01-11,Rahim Yar Khan,122.6692875
3376,2025-01-11,Rajanpur,92.49196904166666
3377,2025-01-11,Rawalpindi,133.65407295833333
3378,2025-01-11,Sahiwal,116.18375341666666
3379,2025-01-11,Sargodha,130.50293624999998
3380,2025-01-11,Sheikhupura,135.49999916666667
3381,2025-01-11,Sialkot,127.336115
3382,2025-01-11,Toba Tek Singh,116.30222041666667
3383,2025-01-11,Vehari,115.88185937499999
3384,2025-01-12,Attock,111.01991966666667
3385,2025-01-12,Bahawalnagar,195.42660583333335
3386,2025-01-12,Bahawalpur,185.93071708333335
3387,2025-01-12,Bhakkar,103.44770041666668
3388,2025-01-12,Chakwal,115.691185
3389,2025-01-12,Chiniot,143.80893625000002
3390,2025-01-12,Dera Ghazi Khan,114.38457979166667
3391,2025-01-12,Faisalabad,136.84975166666666
3392,2025-01-12,Gujranwala,117.69305366666667
3393,2025-01-12,Gujrat,108.00275899999998
3394,2025-01-12,Hafizabad,128.92372
3395,2025-01-12,Jhang,136.19912583333334
3396,2025-01-12,Jhelum,96.52031658333334
3397,2025-01-12,Kasur,125.69932233333333
3398,2025-01-12,Khanewal,112.38138725
3399,2025-01-12,Khushab,122.043875
3400,2025-01-12,Lahore,133.94266958333333
3401,2025-01-12,Layyah,106.20721033333332
3402,2025-01-12,Lodhran,116.46376774999999
3403,2025-01-12,Mandi Bahuddin,106.46695749999999
3404,2025-01-12,Mianwali,97.63695208333333
3405,2025-01-12,Multan,108.69224541666667
3406,2025-01-12,Muzaffargarh,119.40952812500001
3407,2025-01-12,Nankana Sahib,119.5197
3408,2025-01-12,Narowal,117.27849866666666
3409,2025-01-12,Okara,121.12698008333332
3410,2025-01-12,Pakpattan,108.51068666666667
3411,2025-01-12,Rahim Yar Khan,122.66928374999999
3412,2025-01-12,Rajanpur,96.47612291666667
3413,2025-01-12,Rawalpindi,133.5810715
3414,2025-01-12,Sahiwal,116.18375199999998
3415,2025-01-12,Sargodha,130.5029375
3416,2025-01-12,Sheikhupura,135.50001
3417,2025-01-12,Sialkot,127.33611520833334
3418,2025-01-12,Toba Tek Singh,116.30221983333333
3419,2025-01-12,Vehari,115.87644354166667
3420,2025-01-13,Attock,111.02149783333334
3421,2025-01-13,Bahawalnagar,195.42660583333335
3422,2025-01-13,Bahawalpur,185.93071666666665
3423,2025-01-13,Bhakkar,103.4477
3424,2025-01-13,Chakwal,115.691185
3425,2025-01-13,Chiniot,143.80893791666668
3426,2025-01-13,Dera Ghazi Khan,114.38459666666667
3427,2025-01-13,Faisalabad,136.84974125
3428,2025-01-13,Gujranwala,117.6930545
3429,2025-01-13,Gujrat,108.00275991666666
3430,2025-01-13,Hafizabad,128.92372
3431,2025-01-13,Jhang,136.19912666666667
3432,2025-01-13,Jhelum,96.70142795833334
3433,2025-01-13,Kasur,125.69932083333333
3434,2025-01-13,Khanewal,112.37876129166666
3435,2025-01-13,Khushab,122.04387291666666
3436,2025-01-13,Lahore,133.9429475
3437,2025-01-13,Layyah,106.20721099999999
3438,2025-01-13,Lodhran,116.46376658333332
3439,2025-01-13,Mandi Bahuddin,106.46695708333334
3440,2025-01-13,Mianwali,97.63695166666666
3441,2025-01-13,Multan,108.69224604166668
3442,2025-01-13,Muzaffargarh,119.40952750000001
3443,2025-01-13,Nankana Sahib,119.51970041666668
3444,2025-01-13,Narowal,117.2784985
3445,2025-01-13,Okara,121.12698066666667
3446,2025-01-13,Pakpattan,108.51068666666667
3447,2025-01-13,Rahim Yar Khan,122.66928875
3448,2025-01-13,Rajanpur,98.27531966666668
3449,2025-01-13,Rawalpindi,133.54565829166668
3450,2025-01-13,Sahiwal,116.18375116666665
3451,2025-01-13,Sargodha,130.50293708333334
3452,2025-01-13,Sheikhupura,135.50000416666668
3453,2025-01-13,Sialkot,127.33611166666667
3454,2025-01-13,Toba Tek Singh,116.30222066666668
3455,2025-01-13,Vehari,115.859092375
3456,2025-01-14,Attock,111.02391999999999
3457,2025-01-14,Bahawalnagar,195.42660250000003
3458,2025-01-14,Bahawalpur,185.9307125
3459,2025-01-14,Bhakkar,103.4477
3460,2025-01-14,Chakwal,115.69118437499999
3461,2025-01-14,Chiniot,143.80893916666668
3462,2025-01-14,Dera Ghazi Khan,114.38459416666667
3463,2025-01-14,Faisalabad,136.84975958333334
3464,2025-01-14,Gujranwala,117.69305366666667
3465,2025-01-14,Gujrat,108.00275799999999
3466,2025-01-14,Hafizabad,128.92372
3467,2025-01-14,Jhang,136.19912583333334
3468,2025-01-14,Jhelum,97.58969095833334
3469,2025-01-14,Kasur,125.69932208333334
3470,2025-01-14,Khanewal,112.37631504166666
3471,2025-01-14,Khushab,122.04387166666667
3472,2025-01-14,Lahore,133.94213666666667
3473,2025-01-14,Layyah,106.20720999999999
3474,2025-01-14,Lodhran,116.46377008333333
3475,2025-01-14,Mandi Bahuddin,106.46695625
3476,2025-01-14,Mianwali,97.63695125
3477,2025-01-14,Multan,108.69224541666667
3478,2025-01-14,Muzaffargarh,119.40953208333333
3479,2025-01-14,Nankana Sahib,119.51970041666668
3480,2025-01-14,Narowal,117.27849883333333
3481,2025-01-14,Okara,121.12697916666667
3482,2025-01-14,Pakpattan,108.51068875
3483,2025-01-14,Rahim Yar Khan,122.66928875
3484,2025-01-14,Rajanpur,98.09789654166667
3485,2025-01-14,Rawalpindi,133.57355412500002
3486,2025-01-14,Sahiwal,116.18375166666665
3487,2025-01-14,Sargodha,130.50293708333334
3488,2025-01-14,Sheikhupura,135.50000333333332
3489,2025-01-14,Sialkot,127.33611791666665
3490,2025-01-14,Toba Tek Singh,116.30221999999999
3491,2025-01-14,Vehari,115.831949625
3492,2025-01-15,Attock,111.02520779166667
3493,2025-01-15,Bahawalnagar,195.4266041666667
3494,2025-01-15,Bahawalpur,185.93071750000001
3495,2025-01-15,Bhakkar,103.44770083333333
3496,2025-01-15,Chakwal,115.69118520833335
3497,2025-01-15,Chiniot,143.80893791666668
3498,2025-01-15,Dera Ghazi Khan,114.38458145833333
3499,2025-01-15,Faisalabad,136.84976833333334
3500,2025-01-15,Gujranwala,117.69305283333334
3501,2025-01-15,Gujrat,108.00275849999998
3502,2025-01-15,Hafizabad,128.92371916666667
3503,2025-01-15,Jhang,136.19912583333334
3504,2025-01-15,Jhelum,97.986875625
3505,2025-01-15,Kasur,125.69932024999999
3506,2025-01-15,Khanewal,112.374323875
3507,2025-01-15,Khushab,122.04387041666666
3508,2025-01-15,Lahore,133.941185
3509,2025-01-15,Layyah,106.20721050000002
3510,2025-01-15,Lodhran,116.46376774999999
3511,2025-01-15,Mandi Bahuddin,106.46695749999999
3512,2025-01-15,Mianwali,97.63695187500001
3513,2025-01-15,Multan,108.69224645833333
3514,2025-01-15,Muzaffargarh,119.40952062500001
3515,2025-01-15,Nankana Sahib,119.51970041666668
3516,2025-01-15,Narowal,117.27849883333333
3517,2025-01-15,Okara,121.12698275000001
3518,2025-01-15,Pakpattan,108.5106875
3519,2025-01-15,Rahim Yar Khan,122.66928374999999
3520,2025-01-15,Rajanpur,97.33039133333334
3521,2025-01-15,Rawalpindi,133.50193670833332
3522,2025-01-15,Sahiwal,116.18375183333335
3523,2025-01-15,Sargodha,130.50293791666667
3524,2025-01-15,Sheikhupura,135.50000833333334
3525,2025-01-15,Sialkot,127.33611645833334
3526,2025-01-15,Toba Tek Singh,116.30222041666667
3527,2025-01-15,Vehari,115.798417375
3528,2025-01-16,Attock,111.02364562500001
3529,2025-01-16,Bahawalnagar,195.42660250000003
3530,2025-01-16,Bahawalpur,185.93071166666667
3531,2025-01-16,Bhakkar,103.44770166666666
3532,2025-01-16,Chakwal,115.69118520833335
3533,2025-01-16,Chiniot,143.80893875
3534,2025-01-16,Dera Ghazi Khan,114.38457145833333
3535,2025-01-16,Faisalabad,136.84975583333332
3536,2025-01-16,Gujranwala,117.69305316666667
3537,2025-01-16,Gujrat,108.00275925
3538,2025-01-16,Hafizabad,128.92372
3539,2025-01-16,Jhang,136.1991275
3540,2025-01-16,Jhelum,97.50904195833334
3541,2025-01-16,Kasur,125.69932066666667
3542,2025-01-16,Khanewal,112.37285254166666
3543,2025-01-16,Khushab,122.04387041666666
3544,2025-01-16,Lahore,133.94108041666667
3545,2025-01-16,Layyah,106.20721083333335
3546,2025-01-16,Lodhran,116.463771
3547,2025-01-16,Mandi Bahuddin,106.46695625
3548,2025-01-16,Mianwali,97.63695312499999
3549,2025-01-16,Multan,108.69224666666666
3550,2025-01-16,Muzaffargarh,119.40952791666666
3551,2025-01-16,Nankana Sahib,119.5197
3552,2025-01-16,Narowal,117.27849866666666
3553,2025-01-16,Okara,121.12697991666666
3554,2025-01-16,Pakpattan,108.51068708333332
3555,2025-01-16,Rahim Yar Khan,122.66928958333334
3556,2025-01-16,Rajanpur,95.68111925
3557,2025-01-16,Rawalpindi,133.51438725
3558,2025-01-16,Sahiwal,116.18375241666666
3559,2025-01-16,Sargodha,130.50293916666666
3560,2025-01-16,Sheikhupura,135.50000500000002
3561,2025-01-16,Sialkot,127.33611666666667
3562,2025-01-16,Toba Tek Singh,116.30222166666668
3563,2025-01-16,Vehari,115.76106858333333
3564,2025-01-17,Attock,111.02406266666667
3565,2025-01-17,Bahawalnagar,195.42660666666666
3566,2025-01-17,Bahawalpur,185.93071583333335
3567,2025-01-17,Bhakkar,103.44770041666668
3568,2025-01-17,Chakwal,115.69118437499999
3569,2025-01-17,Chiniot,143.80893916666668
3570,2025-01-17,Dera Ghazi Khan,114.38455225
3571,2025-01-17,Faisalabad,136.84972166666668
3572,2025-01-17,Gujranwala,117.69305333333334
3573,2025-01-17,Gujrat,108.00275875
3574,2025-01-17,Hafizabad,128.92372
3575,2025-01-17,Jhang,136.19912333333332
3576,2025-01-17,Jhelum,96.76671987499999
3577,2025-01-17,Kasur,125.69932166666666
3578,2025-01-17,Khanewal,112.371855875
3579,2025-01-17,Khushab,122.04387000000001
3580,2025-01-17,Lahore,133.94185458333334
3581,2025-01-17,Layyah,106.20721050000002
3582,2025-01-17,Lodhran,116.46376866666667
3583,2025-01-17,Mandi Bahuddin,106.46695749999999
3584,2025-01-17,Mianwali,97.63695270833334
3585,2025-01-17,Multan,108.69224604166668
3586,2025-01-17,Muzaffargarh,119.40952625
3587,2025-01-17,Nankana Sahib,119.51969874999999
3588,2025-01-17,Narowal,117.27849883333333
3589,2025-01-17,Okara,121.126979
3590,2025-01-17,Pakpattan,108.51068583333334
3591,2025-01-17,Rahim Yar Khan,122.66928916666667
3592,2025-01-17,Rajanpur,91.64623733333333
3593,2025-01-17,Rawalpindi,133.56086370833333
3594,2025-01-17,Sahiwal,116.18375291666666
3595,2025-01-17,Sargodha,130.50293708333334
3596,2025-01-17,Sheikhupura,135.50000833333334
3597,2025-01-17,Sialkot,127.33611520833334
3598,2025-01-17,Toba Tek Singh,116.30221999999999
3599,2025-01-17,Vehari,115.72615608333332
3600,2025-01-18,Attock,111.02577204166666
3601,2025-01-18,Bahawalnagar,195.42660583333335
3602,2025-01-18,Bahawalpur,185.93071083333334
3603,2025-01-18,Bhakkar,103.4477
3604,2025-01-18,Chakwal,115.69118479166667
3605,2025-01-18,Chiniot,143.80893708333335
3606,2025-01-18,Dera Ghazi Khan,114.38454
3607,2025-01-18,Faisalabad,136.84967541666666
3608,2025-01-18,Gujranwala,117.69305366666667
3609,2025-01-18,Gujrat,108.00276000000001
3610,2025-01-18,Hafizabad,128.92372
3611,2025-01-18,Jhang,136.19912833333333
3612,2025-01-18,Jhelum,96.49205491666667
3613,2025-01-18,Kasur,125.699324
3614,2025-01-18,Khanewal,112.37133729166668
3615,2025-01-18,Khushab,122.04387000000001
3616,2025-01-18,Lahore,133.94264166666667
3617,2025-01-18,Layyah,106.20721050000002
3618,2025-01-18,Lodhran,116.46377233333334
3619,2025-01-18,Mandi Bahuddin,106.46695708333334
3620,2025-01-18,Mianwali,97.63695145833333
3621,2025-01-18,Multan,108.69224583333333
3622,2025-01-18,Muzaffargarh,119.40952750000001
3623,2025-01-18,Nankana Sahib,119.51970166666666
3624,2025-01-18,Narowal,117.27849816666667
3625,2025-01-18,Okara,121.12698183333333
3626,2025-01-18,Pakpattan,108.51068583333334
3627,2025-01-18,Rahim Yar Khan,122.66928958333334
3628,2025-01-18,Rajanpur,89.54772466666667
3629,2025-01-18,Rawalpindi,133.521955375
3630,2025-01-18,Sahiwal,116.18375291666666
3631,2025-01-18,Sargodha,130.50293875
3632,2025-01-18,Sheikhupura,135.50000916666667
3633,2025-01-18,Sialkot,127.33611708333332
3634,2025-01-18,Toba Tek Singh,116.30222025
3635,2025-01-18,Vehari,115.69879779166666
3636,2025-01-19,Attock,111.02700279166667
3637,2025-01-19,Bahawalnagar,195.42660666666666
3638,2025-01-19,Bahawalpur,185.9307125
3639,2025-01-19,Bhakkar,103.4477
3640,2025-01-19,Chakwal,115.691185
3641,2025-01-19,Chiniot,143.80893666666668
3642,2025-01-19,Dera Ghazi Khan,114.38453833333334
3643,2025-01-19,Faisalabad,136.84965083333333
3644,2025-01-19,Gujranwala,117.69305325
3645,2025-01-19,Gujrat,108.00276291666665
3646,2025-01-19,Hafizabad,128.92372
3647,2025-01-19,Jhang,136.199125
3648,2025-01-19,Jhelum,97.01146091666668
3649,2025-01-19,Kasur,125.69932083333333
3650,2025-01-19,Khanewal,112.371397
3651,2025-01-19,Khushab,122.04387166666667
3652,2025-01-19,Lahore,133.9426675
3653,2025-01-19,Layyah,106.20720999999999
3654,2025-01-19,Lodhran,116.46377183333333
3655,2025-01-19,Mandi Bahuddin,106.46695749999999
3656,2025-01-19,Mianwali,97.63695270833334
3657,2025-01-19,Multan,108.69224583333333
3658,2025-01-19,Muzaffargarh,119.40952666666668
3659,2025-01-19,Nankana Sahib,119.5197
3660,2025-01-19,Narowal,117.27849933333333
3661,2025-01-19,Okara,121.12698350000001
3662,2025-01-19,Pakpattan,108.51068708333332
3663,2025-01-19,Rahim Yar Khan,122.66928958333334
3664,2025-01-19,Rajanpur,89.67309987499999
3665,2025-01-19,Rawalpindi,133.57189358333332
3666,2025-01-19,Sahiwal,116.18375250000001
3667,2025-01-19,Sargodha,130.50293624999998
3668,2025-01-19,Sheikhupura,135.50001
3669,2025-01-19,Sialkot,127.33611354166668
3670,2025-01-19,Toba Tek Singh,116.30222083333335
3671,2025-01-19,Vehari,115.684705875
3672,2025-01-20,Attock,111.02950958333334
3673,2025-01-20,Bahawalnagar,195.42660458333333
3674,2025-01-20,Bahawalpur,185.93071375
3675,2025-01-20,Bhakkar,103.44769958333332
3676,2025-01-20,Chakwal,115.69118437499999
3677,2025-01-20,Chiniot,143.80893708333335
3678,2025-01-20,Dera Ghazi Khan,114.38453833333334
3679,2025-01-20,Faisalabad,136.8496425
3680,2025-01-20,Gujranwala,117.69305391666667
3681,2025-01-20,Gujrat,108.00275925
3682,2025-01-20,Hafizabad,128.92371916666667
3683,2025-01-20,Jhang,136.19912666666667
3684,2025-01-20,Jhelum,97.84694004166666
3685,2025-01-20,Kasur,125.69932091666668
3686,2025-01-20,Khanewal,112.37203470833333
3687,2025-01-20,Khushab,122.04387041666666
3688,2025-01-20,Lahore,133.94199125
3689,2025-01-20,Layyah,106.20720999999999
3690,2025-01-20,Lodhran,116.46376983333333
3691,2025-01-20,Mandi Bahuddin,106.46695708333334
3692,2025-01-20,Mianwali,97.63695187500001
3693,2025-01-20,Multan,108.69224666666666
3694,2025-01-20,Muzaffargarh,119.40952833333334
3695,2025-01-20,Nankana Sahib,119.51969958333332
3696,2025-01-20,Narowal,117.27849866666666
3697,2025-01-20,Okara,121.12698425
3698,2025-01-20,Pakpattan,108.51068916666667
3699,2025-01-20,Rahim Yar Khan,122.66928791666668
3700,2025-01-20,Rajanpur,90.30986633333333
3701,2025-01-20,Rawalpindi,133.61787079166666
3702,2025-01-20,Sahiwal,116.18375225
3703,2025-01-20,Sargodha,130.50293666666667
3704,2025-01-20,Sheikhupura,135.5000025
3705,2025-01-20,Sialkot,127.33611458333333
3706,2025-01-20,Toba Tek Singh,116.30222041666667
3707,2025-01-20,Vehari,115.68506041666666
3708,2025-01-21,Attock,111.03151266666667
3709,2025-01-21,Bahawalnagar,195.4266041666667
3710,2025-01-21,Bahawalpur,185.9307125
3711,2025-01-21,Bhakkar,103.4477
3712,2025-01-21,Chakwal,115.691185
3713,2025-01-21,Chiniot,143.8089375
3714,2025-01-21,Dera Ghazi Khan,114.38454166666668
3715,2025-01-21,Faisalabad,136.84963541666667
3716,2025-01-21,Gujranwala,117.69305383333334
3717,2025-01-21,Gujrat,108.00275825
3718,2025-01-21,Hafizabad,128.92371916666667
3719,2025-01-21,Jhang,136.19912166666666
3720,2025-01-21,Jhelum,97.89261587499999
3721,2025-01-21,Kasur,125.69932141666668
3722,2025-01-21,Khanewal,112.37311391666667
3723,2025-01-21,Khushab,122.04387208333333
3724,2025-01-21,Lahore,133.94137708333332
3725,2025-01-21,Layyah,106.20721016666668
3726,2025-01-21,Lodhran,116.46376933333333
3727,2025-01-21,Mandi Bahuddin,106.46695749999999
3728,2025-01-21,Mianwali,97.6369525
3729,2025-01-21,Multan,108.69224687500001
3730,2025-01-21,Muzaffargarh,119.40952583333335
3731,2025-01-21,Nankana Sahib,119.51969916666667
3732,2025-01-21,Narowal,117.27849833333333
3733,2025-01-21,Okara,121.12698108333335
3734,2025-01-21,Pakpattan,108.51068916666667
3735,2025-01-21,Rahim Yar Khan,122.66928916666667
3736,2025-01-21,Rajanpur,91.61163791666667
3737,2025-01-21,Rawalpindi,133.6161275
3738,2025-01-21,Sahiwal,116.18375183333335
3739,2025-01-21,Sargodha,130.50293666666667
3740,2025-01-21,Sheikhupura,135.50000916666667
3741,2025-01-21,Sialkot,127.336115
3742,2025-01-21,Toba Tek Singh,116.30222166666668
3743,2025-01-21,Vehari,115.69940379166667
3744,2025-01-22,Attock,111.03216925
3745,2025-01-22,Bahawalnagar,195.42660333333333
3746,2025-01-22,Bahawalpur,185.930715
3747,2025-01-22,Bhakkar,103.44770041666668
3748,2025-01-22,Chakwal,115.691185
3749,2025-01-22,Chiniot,143.80893958333334
3750,2025-01-22,Dera Ghazi Khan,114.38454475000002
3751,2025-01-22,Faisalabad,136.84961541666667
3752,2025-01-22,Gujranwala,117.69305425
3753,2025-01-22,Gujrat,108.00275799999999
3754,2025-01-22,Hafizabad,128.92371916666667
3755,2025-01-22,Jhang,136.19912416666668
3756,2025-01-22,Jhelum,97.19263708333334
3757,2025-01-22,Kasur,125.69932341666667
3758,2025-01-22,Khanewal,112.374436375
3759,2025-01-22,Khushab,122.04387166666667
3760,2025-01-22,Lahore,133.94144708333334
3761,2025-01-22,Layyah,106.20721083333335
3762,2025-01-22,Lodhran,116.46377008333333
3763,2025-01-22,Mandi Bahuddin,106.46695666666666
3764,2025-01-22,Mianwali,97.63695166666666
3765,2025-01-22,Multan,108.69224583333333
3766,2025-01-22,Muzaffargarh,119.40952875
3767,2025-01-22,Nankana Sahib,119.51969874999999
3768,2025-01-22,Narowal,117.2784985
3769,2025-01-22,Okara,121.12698041666668
3770,2025-01-22,Pakpattan,108.51068583333334
3771,2025-01-22,Rahim Yar Khan,122.66928208333333
3772,2025-01-22,Rajanpur,94.82242508333333
3773,2025-01-22,Rawalpindi,133.72098104166668
3774,2025-01-22,Sahiwal,116.18375066666665
3775,2025-01-22,Sargodha,130.50293708333334
3776,2025-01-22,Sheikhupura,135.50000833333334
3777,2025-01-22,Sialkot,127.33611229166667
3778,2025-01-22,Toba Tek Singh,116.30221999999999
3779,2025-01-22,Vehari,115.72354775000001
3780,2025-01-23,Attock,111.03010833333333
3781,2025-01-23,Bahawalnagar,195.42660666666666
3782,2025-01-23,Bahawalpur,185.93071750000001
3783,2025-01-23,Bhakkar,103.44770041666668
3784,2025-01-23,Chakwal,115.69118479166667
3785,2025-01-23,Chiniot,143.80893916666668
3786,2025-01-23,Dera Ghazi Khan,114.38455291666668
3787,2025-01-23,Faisalabad,136.84958041666667
3788,2025-01-23,Gujranwala,117.69305433333334
3789,2025-01-23,Gujrat,108.00275599999999
3790,2025-01-23,Hafizabad,128.92372
3791,2025-01-23,Jhang,136.1991275
3792,2025-01-23,Jhelum,96.59623975
3793,2025-01-23,Kasur,125.69932299999999
3794,2025-01-23,Khanewal,112.37592504166668
3795,2025-01-23,Khushab,122.04387041666666
3796,2025-01-23,Lahore,133.94207
3797,2025-01-23,Layyah,106.20720999999999
3798,2025-01-23,Lodhran,116.46377008333333
3799,2025-01-23,Mandi Bahuddin,106.46695583333333
3800,2025-01-23,Mianwali,97.6369525
3801,2025-01-23,Multan,108.69224541666667
3802,2025-01-23,Muzaffargarh,119.40952833333334
3803,2025-01-23,Nankana Sahib,119.5197
3804,2025-01-23,Narowal,117.27849916666666
3805,2025-01-23,Okara,121.12698091666668
3806,2025-01-23,Pakpattan,108.51068624999999
3807,2025-01-23,Rahim Yar Khan,122.66928333333334
3808,2025-01-23,Rajanpur,97.98252608333333
3809,2025-01-23,Rawalpindi,133.78876333333332
3810,2025-01-23,Sahiwal,116.18375233333332
3811,2025-01-23,Sargodha,130.50293666666667
3812,2025-01-23,Sheikhupura,135.50000083333333
3813,2025-01-23,Sialkot,127.33611604166667
3814,2025-01-23,Toba Tek Singh,116.30222125
3815,2025-01-23,Vehari,115.75215779166666
3816,2025-01-24,Attock,111.02817604166667
3817,2025-01-24,Bahawalnagar,195.426605
3818,2025-01-24,Bahawalpur,185.930715
3819,2025-01-24,Bhakkar,103.44770083333333
3820,2025-01-24,Chakwal,115.69118479166667
3821,2025-01-24,Chiniot,143.80893833333334
3822,2025-01-24,Dera Ghazi Khan,114.3845625
3823,2025-01-24,Faisalabad,136.8495475
3824,2025-01-24,Gujranwala,117.69305375
3825,2025-01-24,Gujrat,108.00275849999998
3826,2025-01-24,Hafizabad,128.92372
3827,2025-01-24,Jhang,136.19912583333334
3828,2025-01-24,Jhelum,96.58462866666667
3829,2025-01-24,Kasur,125.69932066666667
3830,2025-01-24,Khanewal,112.37753941666666
3831,2025-01-24,Khushab,122.04387208333333
3832,2025-01-24,Lahore,133.94257625
3833,2025-01-24,Layyah,106.20721050000002
3834,2025-01-24,Lodhran,116.463771
3835,2025-01-24,Mandi Bahuddin,106.46695541666666
3836,2025-01-24,Mianwali,97.63695125
3837,2025-01-24,Multan,108.69224541666667
3838,2025-01-24,Muzaffargarh,119.40952750000001
3839,2025-01-24,Nankana Sahib,119.51969958333332
3840,2025-01-24,Narowal,117.2784985
3841,2025-01-24,Okara,121.126983
3842,2025-01-24,Pakpattan,108.51068916666667
3843,2025-01-24,Rahim Yar Khan,122.66928791666668
3844,2025-01-24,Rajanpur,98.25966141666667
3845,2025-01-24,Rawalpindi,133.83221145833332
3846,2025-01-24,Sahiwal,116.18375216666668
3847,2025-01-24,Sargodha,130.5029375
3848,2025-01-24,Sheikhupura,135.50001083333333
3849,2025-01-24,Sialkot,127.33611541666666
3850,2025-01-24,Toba Tek Singh,116.30222083333335
3851,2025-01-24,Vehari,115.78092620833333
3852,2025-01-25,Attock,111.02783220833334
3853,2025-01-25,Bahawalnagar,195.42660333333333
3854,2025-01-25,Bahawalpur,185.930715
3855,2025-01-25,Bhakkar,103.44770041666668
3856,2025-01-25,Chakwal,115.69118458333334
3857,2025-01-25,Chiniot,143.80894
3858,2025-01-25,Dera Ghazi Khan,114.3845625
3859,2025-01-25,Faisalabad,136.84952458333333
3860,2025-01-25,Gujranwala,117.69305458333334
3861,2025-01-25,Gujrat,108.00275949999998
