Date,Date,Final_aqi
45347,2/25/2024,121.438125
45348,2/26/2024,124.1795833
45349,2/27/2024,115.0777083
45350,2/28/2024,142.1152083
45351,2/29/2024,127.873125
45352,3/1/2024,150.478125
45353,3/2/2024,163.3685417
45354,3/3/2024,107.0075
45355,3/4/2024,118.8733333
45356,3/5/2024,112.4385417
45357,3/6/2024,113.5477083
45358,3/7/2024,147.7516667
45359,3/8/2024,160.4479167
45360,3/9/2024,140.8704167
45361,3/10/2024,138.31625
45362,3/11/2024,151.4152083
45363,3/12/2024,135.4495833
45364,3/13/2024,106.028125
45365,3/14/2024,135.4333333
45366,3/15/2024,126.69125
45367,3/16/2024,154.1214583
45368,3/17/2024,147.91375
45369,3/18/2024,143.8927083
45370,3/19/2024,153.3558333
45371,3/20/2024,121.7095833
45372,3/21/2024,171.4445833
45373,3/22/2024,203.4777083
45374,3/23/2024,201.5047917
45375,3/24/2024,212.8097917
45376,3/25/2024,159.4897917
45377,3/26/2024,178.915625
45378,3/27/2024,289.88125
45379,3/28/2024,203.925
45380,3/29/2024,141.6177083
45381,3/30/2024,167.11375
45382,3/31/2024,145.8258333
45383,4/1/2024,110.2641667
45384,4/2/2024,125.4183333
45385,4/3/2024,153.03375
45386,4/4/2024,150.2858333
45387,4/5/2024,155.3427083
45388,4/6/2024,134.524375
45389,4/7/2024,135.499375
45390,4/8/2024,174.1660417
45391,4/9/2024,171.3566667
45392,4/10/2024,226.2102083
45393,4/11/2024,195.643125
45394,4/12/2024,167.890625
45395,4/13/2024,134.9458333
45396,4/14/2024,157.8866667
45397,4/15/2024,147.9247917
45398,4/16/2024,121.0520833
45399,4/17/2024,102.818125
45400,4/18/2024,307.2839583
45401,4/19/2024,189.4745833
45402,4/20/2024,116.7916667
45403,4/21/2024,130.501875
45404,4/22/2024,154.8470833
45405,4/23/2024,123.9033333
45406,4/24/2024,131.7066667
45407,4/25/2024,188.7141667
45408,4/26/2024,163.2841667
45409,4/27/2024,152.4572917
45410,4/28/2024,143.6627083
45411,4/29/2024,188.02625
45412,4/30/2024,193.9789583
45413,5/1/2024,131.2047917
45414,5/2/2024,110.714375
45415,5/3/2024,147.18625
45416,5/4/2024,243.4833333
45417,5/5/2024,132.3258333
45418,5/6/2024,176.9289583
45419,5/7/2024,179.095625
45420,5/8/2024,148.9514583
45421,5/9/2024,157.8239583
45422,5/10/2024,227.755
45423,5/11/2024,207.32
45424,5/12/2024,294.45375
45425,5/13/2024,160.1925
45426,5/14/2024,166.8558333
45427,5/15/2024,175.4991667
45428,5/16/2024,155.130625
45429,5/17/2024,149.2041667
45430,5/18/2024,154.891875
45431,5/19/2024,168.1466667
45432,5/20/2024,122.785
45433,5/21/2024,177.155
45434,5/22/2024,169.0316667
45435,5/23/2024,195.4735417
45436,5/24/2024,261.05625
45437,5/25/2024,185.1583333
45438,5/26/2024,169.4572917
45439,5/27/2024,133.26875
45440,5/28/2024,178.574375
45441,5/29/2024,180.6739583
45442,5/30/2024,189.2241667
45443,5/31/2024,257.5033333
45444,6/1/2024,197.5172917
45445,6/2/2024,189.4275
45446,6/3/2024,288.6516667
45447,6/4/2024,380.9320833
45448,6/5/2024,368.9385417
45449,6/6/2024,201.0110417
45450,6/7/2024,160.9720833
45451,6/8/2024,164.65625
45452,6/9/2024,131.8429167
45453,6/10/2024,140.224375
45454,6/11/2024,151.3704167
45455,6/12/2024,247.74125
45456,6/13/2024,304.845
45457,6/14/2024,248.28125
45458,6/15/2024,202.4510417
45459,6/16/2024,202.8766667
45460,6/17/2024,276.8466667
45461,6/18/2024,379.305625
45462,6/19/2024,434.8908333
45463,6/20/2024,268.175
45464,6/21/2024,208.5629167
45465,6/22/2024,198.785625
45466,6/23/2024,176.7514583
45467,6/24/2024,190.3083333
45468,6/25/2024,232.2116667
45469,6/26/2024,186.18875
45470,6/27/2024,150.446875
45471,6/28/2024,140.008125
45472,6/29/2024,219.2877083
45473,6/30/2024,308.7785417
45474,7/1/2024,357.20875
45475,7/2/2024,420.9077083
45476,7/3/2024,390.0454167
45477,7/4/2024,305.6725
45478,7/5/2024,202.04
45479,7/6/2024,253.26375
45480,7/7/2024,148.7235417
45481,7/8/2024,131.4710417
45482,7/9/2024,116.1477083
45483,7/10/2024,158.276875
45484,7/11/2024,350.6520833
45485,7/12/2024,408.6177083
45486,7/13/2024,253.665
45487,7/14/2024,223.8064583
45488,7/15/2024,206.9425
45489,7/16/2024,195.01375
45490,7/17/2024,161.4435417
45491,7/18/2024,171.2954167
45492,7/19/2024,155.5647917
45493,7/20/2024,153.433125
45494,7/21/2024,145.5360417
45495,7/22/2024,181.1945833
45496,7/23/2024,168.16375
45497,7/24/2024,119.4233333
45498,7/25/2024,144.8045833
45499,7/26/2024,229.24875
45500,7/27/2024,245.3552083
45501,7/28/2024,171.2058333
45502,7/29/2024,143.1241667
45503,7/30/2024,130.4322917
45504,7/31/2024,242.4541667
45505,8/1/2024,224.6691667
45506,8/2/2024,89.69229167
45507,8/3/2024,69.550625
45508,8/4/2024,103.9025
45509,8/5/2024,97.06645833
45510,8/6/2024,135.7066667
45511,8/7/2024,159.98375
45512,8/8/2024,97.60833333
45513,8/9/2024,75.15458333
45514,8/10/2024,113.1329167
45515,8/11/2024,112.9535417
45516,8/12/2024,123.2127083
45517,8/13/2024,97.04104167
45518,8/14/2024,105.7854167
45519,8/15/2024,102.14625
45520,8/16/2024,68.60229167
45521,8/17/2024,64.14958333
45522,8/18/2024,78.05333333
45523,8/19/2024,101.2125
45524,8/20/2024,90.646875
45525,8/21/2024,111.0402083
45526,8/22/2024,77.2475
45527,8/23/2024,66.880625
45528,8/24/2024,99.93875
45529,8/25/2024,108.4989583
45530,8/26/2024,93.86708333
45531,8/27/2024,59.81208333
45532,8/28/2024,64.36
45533,8/29/2024,72.30291667
45534,8/30/2024,63.41895833
45535,8/31/2024,77.5975
45536,9/1/2024,96.80354167
45537,9/2/2024,87.448125
45538,9/3/2024,92.70645833
45539,9/4/2024,104.7264583
45540,9/5/2024,82.82604167
45541,9/6/2024,89.889375
45542,9/7/2024,104.4752083
45543,9/8/2024,127.1285417
45544,9/9/2024,110.3058333
45545,9/10/2024,109.5227083
45546,9/11/2024,111.405
45547,9/12/2024,107.0270833
45548,9/13/2024,147.5608333
45549,9/14/2024,112.4872917
45550,9/15/2024,154.803125
45551,9/16/2024,130.2995833
45552,9/17/2024,120.3804167
45553,9/18/2024,121.4879167
45554,9/19/2024,86.34791667
45555,9/20/2024,74.49583333
45556,9/21/2024,91.82770833
45557,9/22/2024,95.77333333
45558,9/23/2024,93.27229167
45559,9/24/2024,93.389375
45560,9/25/2024,104.2772917
45561,9/26/2024,79.97458333
45562,9/27/2024,70.38604167
45563,9/28/2024,76.195
45564,9/29/2024,97.89729167
45565,9/30/2024,139.335
45627,12/1/2024,155.29665
45628,12/2/2024,168.51033
45629,12/3/2024,160.74898
45630,12/4/2024,160.37769
45631,12/5/2024,155.83324
45632,12/6/2024,166.42729
45633,12/7/2024,214.46167
45634,12/8/2024,155.29665
45635,12/9/2024,168.51033
45636,12/10/2024,160.74898
45637,12/11/2024,160.37769
45638,12/12/2024,155.83324
45639,12/13/2024,218.37047
45640,12/14/2024,198.86986
45641,12/15/2024,150.022
45642,12/16/2024,160.77011
45643,12/17/2024,145.13564
45644,12/18/2024,160.9109
45645,12/19/2024,136.09254
45646,12/20/2024,166.42729
45647,12/21/2024,214.46167
45648,12/22/2024,155.29665
45649,12/23/2024,168.51033
45650,12/24/2024,160.74898
45651,12/25/2024,160.37769
45652,12/26/2024,155.83324
45653,12/27/2024,166.42729
45654,12/28/2024,214.46167
45655,12/29/2024,155.29665
45656,12/30/2024,168.51033
45657,12/31/2024,160.74898
45658,1/1/2025,160.37769
45659,1/2/2025,155.83324
45660,1/3/2025,166.42729
45661,1/4/2025,214.46167
45662,1/5/2025,155.29665
45663,1/6/2025,168.51033
45664,1/7/2025,160.74898
45665,1/8/2025,160.37769
45666,1/9/2025,155.83324
45667,1/10/2025,166.42729
45668,1/11/2025,214.46167
45669,1/12/2025,155.29665
45670,1/13/2025,217.68433
45671,1/14/2025,156.66612
45672,1/15/2025,151.59608
45673,1/16/2025,151.90831
45674,1/17/2025,151.01794
45675,1/18/2025,215.38783
45676,1/19/2025,140.87561
45677,1/20/2025,168.51033
45678,1/21/2025,160.74898
45679,1/22/2025,160.37769
45680,1/23/2025,155.83324
45681,1/24/2025,166.42729
45682,1/25/2025,214.46167
45683,1/26/2025,155.29665
45684,1/27/2025,168.51033
45685,1/28/2025,160.74898
45686,1/29/2025,160.37769
45687,1/30/2025,155.83324
45688,1/31/2025,166.42729
45689,2/1/2025,214.46167
45690,2/2/2025,155.29665
45691,2/3/2025,168.51033
45692,2/4/2025,160.74898
45693,2/5/2025,160.37769
45694,2/6/2025,155.83324
45566,10/1/2024,104.2510417
45567,10/2/2024,89.60724537
45568,10/3/2024,81.40636574
45569,10/4/2024,75.5549537
45570,10/5/2024,62.3662963
45571,10/6/2024,66.26344907
45572,10/7/2024,82.4006713
45573,10/8/2024,84.63055556
45574,10/9/2024,100.2408333
45575,10/10/2024,97.75210648
45576,10/11/2024,89.26601852
45577,10/12/2024,86.4380787
45578,10/13/2024,62.38715278
45579,10/14/2024,64.64375
45580,10/15/2024,68.74430556
45581,10/16/2024,71.96944444
45582,10/17/2024,87.09152778
45583,10/18/2024,97.16224537
45584,10/19/2024,109.8475694
45585,10/20/2024,88.94428241
45586,10/21/2024,111.0659954
45587,10/22/2024,85.76743056
45588,10/23/2024,125.8862731
45589,10/24/2024,129.3595833
45590,10/25/2024,142.9838889
45591,10/26/2024,113.625625
45592,10/27/2024,90.85893519
45593,10/28/2024,90.15747685
45594,10/29/2024,97.47333333
45595,10/30/2024,122.1670139
45596,10/31/2024,120.4325926
45597,11/1/2024,116.2290278
45598,11/2/2024,88.90388889
45599,11/3/2024,89.10384259
45600,11/4/2024,120.0817824
45601,11/5/2024,102.2447222
45602,11/6/2024,127.8993981
45603,11/7/2024,113.747662
45604,11/8/2024,120.5206713
45605,11/9/2024,159.8713889
45606,11/10/2024,143.9194213
45607,11/11/2024,113.3134616
45608,11/12/2024,109.1762152
45609,11/13/2024,112.659928
45610,11/14/2024,107.9135202
45611,11/15/2024,108.0584002
45612,11/16/2024,102.2928781
45613,11/17/2024,104.0425533
45614,11/18/2024,119.0269696
45615,11/19/2024,109.1762152
45616,11/20/2024,112.659928
45617,11/21/2024,107.9135202
45618,11/22/2024,108.0584002
45619,11/23/2024,102.2928781
45620,11/24/2024,104.0425533
45621,11/25/2024,119.0269696
45622,11/26/2024,109.1762152
45623,11/27/2024,112.659928
45624,11/28/2024,107.9135202
45625,11/29/2024,108.0584002
45626,11/30/2024,102.2928781
45075,5/29/2023,78.32083333
45076,5/30/2023,86.62875
45077,5/31/2023,80.83270833
45078,6/1/2023,74.5025
45079,6/2/2023,92.56041667
45080,6/3/2023,110.5722917
45081,6/4/2023,99.00229167
45082,6/5/2023,84.15875
45083,6/6/2023,91.34291667
45084,6/7/2023,87.82958333
45085,6/8/2023,89.77041667
45086,6/9/2023,90.900625
45087,6/10/2023,78.42479167
45088,6/11/2023,75.758125
45089,6/12/2023,70.97291667
45090,6/13/2023,66.76416667
45091,6/14/2023,69.75375
45092,6/15/2023,68.81125
45093,6/16/2023,58.29666667
45094,6/17/2023,56.12666667
45095,6/18/2023,67.82625
45096,6/19/2023,81.35666667
45097,6/20/2023,88.39354167
45098,6/21/2023,92.563125
45099,6/22/2023,82.990625
45100,6/23/2023,77.78229167
45101,6/24/2023,76.845625
45102,6/25/2023,77.485
45103,6/26/2023,66.50833333
45104,6/27/2023,123.4845833
45105,6/28/2023,136.9485417
45106,6/29/2023,160.9127083
45107,6/30/2023,223.3027083
45108,7/1/2023,321.7335417
45109,7/2/2023,261.8614583
45110,7/3/2023,306.216875
45111,7/4/2023,397.80125
45112,7/5/2023,359.2670833
45113,7/6/2023,239.1977083
45114,7/7/2023,152.4060417
45115,7/8/2023,88.61395833
45116,7/9/2023,99.488125
45117,7/10/2023,124.5558333
45118,7/11/2023,176.5622917
45119,7/12/2023,271.205625
45120,7/13/2023,417.07125
45121,7/14/2023,373.715
45122,7/15/2023,416.576875
45123,7/16/2023,347.0316667
45124,7/17/2023,216.9945833
45125,7/18/2023,229.5995833
45126,7/19/2023,142.8277083
45127,7/20/2023,108.0675
45128,7/21/2023,82.46416667
45129,7/22/2023,129.61125
45130,7/23/2023,126.3577083
45131,7/24/2023,88.168125
45132,7/25/2023,76.30604167
45133,7/26/2023,63.97645833
45134,7/27/2023,72.78270833
45135,7/28/2023,80.91229167
45136,7/29/2023,177.2297917
45137,7/30/2023,121.8175
45138,7/31/2023,185.2635417
45139,8/1/2023,260.5195833
45140,8/2/2023,365.3
45141,8/3/2023,290.3964583
45142,8/4/2023,268.3902083
45143,8/5/2023,308.039375
45144,8/6/2023,457.6575
45145,8/7/2023,551.9902083
45146,8/8/2023,421.62625
45147,8/9/2023,350.114375
45148,8/10/2023,297.1941667
45149,8/11/2023,240.5839583
45150,8/12/2023,296.8020833
45151,8/13/2023,403.593125
45152,8/14/2023,297.2460417
45153,8/15/2023,188.3477083
45154,8/16/2023,222.7697917
45155,8/17/2023,278.615
45156,8/18/2023,211.0816667
45157,8/19/2023,153.440625
45158,8/20/2023,132.8116667
45159,8/21/2023,116.3195833
45160,8/22/2023,252.0822917
45161,8/23/2023,356.6902083
45162,8/24/2023,329.9404167
45163,8/25/2023,320.0345833
45164,8/26/2023,230.806875
45165,8/27/2023,231.7766667
45166,8/28/2023,361.0954167
45167,8/29/2023,206.03875
45168,8/30/2023,151.6516667
45169,8/31/2023,156.2175
45170,9/1/2023,152.576875
45171,9/2/2023,176.3602083
45172,9/3/2023,171.4295833
45173,9/4/2023,161.555625
45174,9/5/2023,120.0264583
45175,9/6/2023,104.9472917
45176,9/7/2023,122.9616667
45177,9/8/2023,96.15229167
45178,9/9/2023,95.99333333
45179,9/10/2023,99.89375
45180,9/11/2023,140.8266667
45181,9/12/2023,182.161875
45182,9/13/2023,156.1358333
45183,9/14/2023,143.8185417
45184,9/15/2023,92.140625
45185,9/16/2023,89.32479167
45186,9/17/2023,66.69416667
45187,9/18/2023,54.95354167
45188,9/19/2023,56.245
45189,9/20/2023,87.406875
45190,9/21/2023,67.09270833
45191,9/22/2023,86.58208333
45192,9/23/2023,120.5241667
45193,9/24/2023,142.3935417
45194,9/25/2023,121.6952083
45195,9/26/2023,145.6316667
45196,9/27/2023,121.2789583
45197,9/28/2023,102.9895833
45198,9/29/2023,110.9827083
45199,9/30/2023,141.8939583
45200,10/1/2023,122.4916667
45201,10/2/2023,123.3454167
45202,10/3/2023,126.441875
45203,10/4/2023,151.976875
45204,10/5/2023,130.899375
45205,10/6/2023,136.56125
45206,10/7/2023,157.0002083
45207,10/8/2023,176.19
45208,10/9/2023,136.5908333
45209,10/10/2023,119.2885417
45210,10/11/2023,126.5222917
45211,10/12/2023,113.548125
45212,10/13/2023,88.65229167
45213,10/14/2023,131.41125
45214,10/15/2023,109.148125
45215,10/16/2023,103.215625
45216,10/17/2023,86.225625
45217,10/18/2023,137.806875
45218,10/19/2023,129.57125
45219,10/20/2023,125.2591667
45220,10/21/2023,93.04645833
45221,10/22/2023,104.2845833
45222,10/23/2023,168.394375
45223,10/24/2023,135.67375
45224,10/25/2023,115.5785417
45225,10/26/2023,108.2997917
45226,10/27/2023,110.7327083
45227,10/28/2023,159.6620833
45228,10/29/2023,174.3022917
45229,10/30/2023,156.0814583
45230,10/31/2023,155.1185417
45231,11/1/2023,181.1172917
45232,11/2/2023,199.3195833
45233,11/3/2023,165.6552083
45234,11/4/2023,172.321875
45235,11/5/2023,163.1583333
45236,11/6/2023,162.2760417
45237,11/7/2023,199.325
45238,11/8/2023,218.4979167
45239,11/9/2023,142.4570833
45240,11/10/2023,105.915
45241,11/11/2023,169.7183333
45242,11/12/2023,135.4289583
45243,11/13/2023,157.0591667
45244,11/14/2023,171.6814583
45245,11/15/2023,175.6697917
45246,11/16/2023,173.6172917
45247,11/17/2023,184.6097917
45248,11/18/2023,249.6947917
45249,11/19/2023,222.81625
45250,11/20/2023,246.3629167
45251,11/21/2023,212.3635417
45252,11/22/2023,144.3766667
45253,11/23/2023,154.6258333
45254,11/24/2023,213.4622917
45255,11/25/2023,225.863125
45256,11/26/2023,158.5835417
45257,11/27/2023,214.0260417
45258,11/28/2023,190.7279167
45259,11/29/2023,207.9645833
45260,11/30/2023,160.595625
45261,12/1/2023,175.6260417
45262,12/2/2023,235.8325
45263,12/3/2023,199.0608333
45264,12/4/2023,217.8214583
45265,12/5/2023,242.711875
45266,12/6/2023,265.8460417
45267,12/7/2023,243.0060417
45268,12/8/2023,181.7454167
45269,12/9/2023,312.9541667
45270,12/10/2023,242.96375
45271,12/11/2023,229.025625
45272,12/12/2023,209.9579167
45273,12/13/2023,251.7052083
45274,12/14/2023,266.449375
45275,12/15/2023,261.9472917
45276,12/16/2023,311.3085417
45277,12/17/2023,274.4654167
45278,12/18/2023,288.254375
45279,12/19/2023,229.9285417
45280,12/20/2023,211.3135417
45281,12/21/2023,243.0733333
45282,12/22/2023,205.606875
45283,12/23/2023,260.585625
45284,12/24/2023,338.293125
45285,12/25/2023,383.4535417
45286,12/26/2023,267.5991667
45287,12/27/2023,348.6433333
45288,12/28/2023,229.3058333
45289,12/29/2023,191.505625
45290,12/30/2023,280.1366667
45291,12/31/2023,292.120625
45292,1/1/2024,265.2739583
45293,1/2/2024,214.8135417
45294,1/3/2024,300.085
45295,1/4/2024,346.5514583
45296,1/5/2024,315.5116667
45297,1/6/2024,355.0585417
45298,1/7/2024,343.5739583
45299,1/8/2024,314.7847917
45300,1/9/2024,357.10375
45301,1/10/2024,290.4379167
45302,1/11/2024,309.8729167
45303,1/12/2024,274.2841667
45304,1/13/2024,239.3472917
45305,1/14/2024,329.0139583
45306,1/15/2024,245.9625
45307,1/16/2024,234.733125
45308,1/17/2024,338.3329167
45309,1/18/2024,431.5341667
45310,1/19/2024,318.484375
45311,1/20/2024,259.340625
45312,1/21/2024,254.4752083
45313,1/22/2024,211.7914583
45314,1/23/2024,332.8377083
45315,1/24/2024,243.9533333
45316,1/25/2024,202.4597917
45317,1/26/2024,257.4825
45318,1/27/2024,345.5995833
45319,1/28/2024,286.8939583
45320,1/29/2024,306.5789583
45321,1/30/2024,282.16375
45322,1/31/2024,218.5722917
45323,2/1/2024,159.4377083
45324,2/2/2024,126.66625
45325,2/3/2024,131.0795833
45326,2/4/2024,173.1022917
45327,2/5/2024,143.6970833
45328,2/6/2024,129.0389583
45329,2/7/2024,191.291875
45330,2/8/2024,117.0697917
45331,2/9/2024,160.223125
45332,2/10/2024,192.7472917
45333,2/11/2024,170.8672917
45334,2/12/2024,186.406875
45335,2/13/2024,211.2991667
45336,2/14/2024,174.333125
45337,2/15/2024,141.79
45338,2/16/2024,136.4620833
45339,2/17/2024,105.645
45340,2/18/2024,168.3991667
45341,2/19/2024,101.0445833
45342,2/20/2024,122.91
45343,2/21/2024,124.4208333
45344,2/22/2024,114.9647917
45345,2/23/2024,118.3152083
45346,2/24/2024,106.7710417
45347,2/25/2024,101.0429167
45348,2/26/2024,109.8283333
45349,2/27/2024,125.56
45350,2/28/2024,154.16125
45351,2/29/2024,102.9047917
45352,3/1/2024,135.290625
45353,3/2/2024,100.0739583
45354,3/3/2024,110.0547917
45355,3/4/2024,89.75291667
45356,3/5/2024,127.9066667
45357,3/6/2024,112.676875
45358,3/7/2024,114.57125
45359,3/8/2024,151.33625
45360,3/9/2024,151.3835417
45361,3/10/2024,134.8072917
45362,3/11/2024,125.5389583
45363,3/12/2024,121.3558333
45364,3/13/2024,97.61979167
45365,3/14/2024,108.6697917
45366,3/15/2024,118.080625
45367,3/16/2024,128.6722917
45368,3/17/2024,132.1710417
45369,3/18/2024,121.9420833
45370,3/19/2024,148.479375
45371,3/20/2024,108.5772917
45372,3/21/2024,136.899375
45373,3/22/2024,172.8360417
45374,3/23/2024,180.8366667
45375,3/24/2024,172.669375
45376,3/25/2024,132.65625
45377,3/26/2024,136.145
45378,3/27/2024,159.8925
45379,3/28/2024,123.0891667
45380,3/29/2024,135.6460417
45381,3/30/2024,122.7197917
45382,3/31/2024,88.25729167
45383,4/1/2024,108.3291667
45384,4/2/2024,128.4297917
45385,4/3/2024,121.9714583
45386,4/4/2024,139.1102083
45387,4/5/2024,119.8920833
45388,4/6/2024,110.9220833
45389,4/7/2024,113.68125
45390,4/8/2024,125.9989583
45391,4/9/2024,118.9108333
45392,4/10/2024,148.6545833
45393,4/11/2024,158.3958333
45394,4/12/2024,128.9135417
45395,4/13/2024,117.1141667
45396,4/14/2024,146.44625
45397,4/15/2024,123.1454167
45398,4/16/2024,88.94375
45399,4/17/2024,98.69291667
45400,4/18/2024,211.85375
45401,4/19/2024,120.3929167
45402,4/20/2024,76.29458333
45403,4/21/2024,83.340625
45404,4/22/2024,81.174375
45405,4/23/2024,83.99729167
45406,4/24/2024,109.4325
45407,4/25/2024,112.6172917
45408,4/26/2024,110.41
45409,4/27/2024,108.9102083
45410,4/28/2024,95.88520833
45411,4/29/2024,128.7441667
45412,4/30/2024,100.9964583
45413,5/1/2024,111.045625
45414,5/2/2024,98.81208333
45415,5/3/2024,157.4195833
45416,5/4/2024,112.4295833
45417,5/5/2024,126.3141667
45418,5/6/2024,138.089375
45419,5/7/2024,146.2733333
45420,5/8/2024,109.7979167
45421,5/9/2024,138.6970833
45422,5/10/2024,147.1810417
45423,5/11/2024,162.62875
45424,5/12/2024,172.5939583
45425,5/13/2024,130.075625
45426,5/14/2024,110.715625
45427,5/15/2024,118.6004167
45428,5/16/2024,121.2989583
45429,5/17/2024,129.06125
45430,5/18/2024,122.386875
45431,5/19/2024,138.62625
